gene_symbol,correlation,p_value
LHX1-DT,-0.8377499881814511,0.16225001181854903
GXYLT2,0.8377215106639315,0.16227848933606848
PDGFB,0.837686467933595,0.16231353206640486
SERP2,-0.837468813195755,0.16253118680424494
EXOC6B,0.837233078758725,0.162766921241275
C1QTNF9B,0.8368690129658142,0.16313098703418571
LINC01933,0.8368173747659459,0.16318262523405425
DKK1,-0.8367942702247471,0.16320572977525294
SEMA6B,0.8366168362755447,0.16338316372445538
CD207,0.836554982353803,0.163445017646197
GABRA3,0.8362801910005375,0.16371980899946248
LINC02910,-0.8362700570105992,0.1637299429894008
VGF,-0.8362532072254415,0.1637467927745586
PDGFC,0.8362248913232249,0.16377510867677514
CRYBG3,-0.8361667291235388,0.16383327087646116
DIP2C,0.8360850959233902,0.1639149040766097
ANKRD36BP2,0.83606951473874,0.16393048526125997
LINC02182,0.83605697155318,0.16394302844681996
GRM2,-0.8358705963811934,0.16412940361880657
MTND1P36,-0.8358489722921845,0.16415102770781553
ZNF439,0.8355568501516603,0.16444314984833985
PIGM,-0.835372916642599,0.16462708335740084
NXF3,-0.8352858594226482,0.1647141405773518
C3P1,-0.8352197654749999,0.16478023452500024
B3GAT1-DT,0.8347025314150284,0.16529746858497152
PICART1,-0.8346965816273332,0.16530341837266693
FAM189A1,0.8345144633681008,0.16548553663189924
LINC00672,-0.8342352751369967,0.1657647248630032
GLB1L2,0.834195728427118,0.16580427157288202
SEC1P,-0.8341845817568828,0.1658154182431173
SLC38A4,0.8340253858269322,0.1659746141730678
KRTAP5-1,0.8337364386184426,0.1662635613815575
INCA1,0.8336476032632317,0.16635239673676816
IL1RAP,0.8335305100947458,0.16646948990525434
LHFPL3,0.8334835177547394,0.16651648224526072
GOLGA2P5,0.8333322151927378,0.1666677848072622
CCNG1,0.8332734130994603,0.16672658690053965
RGS8,0.833148185754615,0.16685181424538498
DARS1-AS1,0.8331005574608873,0.16689944253911282
ANGEL2,0.833038884980475,0.16696111501952515
MDH1,-0.8326762272775344,0.16732377272246568
IKZF5,-0.8326217962766866,0.16737820372331336
C22orf39,0.8326147615786565,0.16738523842134345
FCGR2A,0.832578916890236,0.167421083109764
SHC3,0.8325557078963782,0.16744429210362188
AGAP10P,0.8323420666740752,0.1676579333259247
ZNF331,-0.832165164572739,0.16783483542726096
TNFAIP8,0.8320485000456261,0.16795149995437386
TBX18,0.8319563110234088,0.16804368897659128
DGKE,0.8318099003197018,0.1681900996802983
KCNH6,0.8317354747824981,0.1682645252175019
ENTPD2,0.831697678796172,0.16830232120382815
CCDC110,0.8314992346588783,0.16850076534112168
TFAP2A-AS1,0.831473392996838,0.1685266070031619
JAK3,-0.8313249674297017,0.16867503257029837
WASHC5,0.8313217890984594,0.16867821090154056
SATB1-AS1,0.8312177626461044,0.16878223735389564
ABCG1,0.8311783677405595,0.16882163225944047
HMBS,0.8311611447850956,0.16883885521490427
SSBP3,-0.8311370581934336,0.16886294180656636
SMURF2,0.8311332920120698,0.16886670798793024
C1orf43,-0.8310162990927047,0.1689837009072952
DCAF12L2,0.8309564636258377,0.16904353637416225
NHLH2,-0.8308839716144991,0.16911602838550088
PRICKLE1,-0.8307458557024735,0.1692541442975264
ZBTB18,-0.830577131970904,0.16942286802909612
SMOX,0.8301022330010421,0.16989776699895787
FAM222A,-0.8300404401838491,0.16995955981615074
CLSTN2,0.8299789624302396,0.1700210375697604
ANKFN1,0.829961177718305,0.1700388222816951
GNAQP1,0.8299607187056566,0.17003928129434343
EBF3,0.8298087216541754,0.1701912783458246
CCDC144A,0.8297671813321168,0.1702328186678832
HMGCS1,0.8296414823033758,0.17035851769662425
SSBP3P1,-0.8295277287403842,0.17047227125961584
COL9A1,0.8290489753537558,0.17095102464624423
GRM1,0.8287268294541593,0.1712731705458408
NLRP6,0.8286471073087037,0.17135289269129617
KCNMB3,-0.8284895276525127,0.1715104723474874
AGRN,0.8284699146474822,0.17153008535251768
PTPRN,0.8283910172125879,0.1716089827874121
CICP3,0.8281556008707762,0.17184439912922378
LRRC8C,-0.8280803160481509,0.1719196839518491
ELAVL2,0.8280763210129253,0.1719236789870746
ZNF442,0.8277882491422603,0.17221175085773965
MIR4477B,0.827454574195392,0.17254542580460797
BDNF-AS,-0.8274180902555104,0.17258190974448961
H2BC12,-0.8274070732587187,0.17259292674128135
TCEA2,-0.827174656844976,0.17282534315502396
POMT2,-0.826730788950086,0.17326921104991388
IL9RP3,0.8266171622744476,0.1733828377255524
GBP1P1,-0.826477030412059,0.173522969587941
FAIM2,-0.8262470363216374,0.17375296367836257
SNORA80D,0.826189705489139,0.17381029451086105
MTF2,-0.8261266552446538,0.17387334475534622
SELENBP1,-0.8261049313676129,0.17389506863238724
DIPK2A,0.8260674853638642,0.17393251463613568
DLG3,0.8260538759267684,0.17394612407323162
PPP1R15A,-0.8260320777643804,0.17396792223561963
SLC34A3,0.8259445343078748,0.17405546569212516
USP14,0.8259104711234155,0.17408952887658447
HASPIN,-0.8259039282208329,0.17409607177916708
TEX45,-0.8257773923795348,0.17422260762046515
HOXD-AS2,0.8256560966505179,0.17434390334948224
LSM6,0.8256467101658906,0.17435328983410936
CD99,0.8256331062467037,0.17436689375329628
DUXAP8,0.8255270951451185,0.17447290485488143
HTR1B,0.8254425362954401,0.17455746370455993
PPP4R1,0.8253275337110277,0.17467246628897226
TPM1,-0.8253237547936473,0.17467624520635283
BCAM,0.8249353038595965,0.17506469614040343
TLN1,-0.8247759369415492,0.17522406305845095
IDI2-AS1,0.8245105042944599,0.17548949570553996
CISD3,-0.8242611872636612,0.17573881273633885
PSME4,-0.8239607572803038,0.17603924271969618
GRM3,0.8237844359994828,0.1762155640005172
ARIH1,-0.8236376494351576,0.1763623505648424
MIB1,0.823623790581415,0.176376209418585
MT-TN,0.8235568029976115,0.17644319700238853
RAPSN,0.8234866309917077,0.1765133690082923
CREB5,0.8234669100191268,0.17653308998087325
FSTL1,0.8233021922540429,0.17669780774595711
DCLK3,0.8232537012866536,0.17674629871334635
TFDP2,0.8232159255981681,0.17678407440183186
ARHGEF19,-0.8231679059403769,0.17683209405962308
HIKESHI,0.823162333977161,0.176837666022839
AGMAT,-0.823131767207836,0.17686823279216402
ODAD2P1,0.8230793598651801,0.17692064013481978
RPS2P55,-0.8230476774841042,0.17695232251589577
FAM20C,0.8230362882831578,0.1769637117168421
DNAJB4,-0.8228777964382914,0.1771222035617086
RNASEH2B,0.8228531893905578,0.17714681060944226
SLCO4A1-AS1,-0.8228004232032112,0.17719957679678888
CNDP1,0.8227473492051296,0.1772526507948704
FAM225B,-0.822727950402027,0.17727204959797316
PDE5A,0.8225956592364886,0.1774043407635113
ADAMTSL2,0.8224218740265211,0.17757812597347877
PAX6,0.8221918353416806,0.1778081646583194
TEX29,0.8219687530479498,0.1780312469520502
ACP7,0.8217501753953378,0.1782498246046622
GFI1,0.8216613774988093,0.1783386225011907
GGTA1,0.8215308888146006,0.17846911118539932
SLC38A5,0.8214009197109757,0.17859908028902427
RNF214,0.8212982618681179,0.17870173813188206
ZHX2,-0.8211209617629937,0.17887903823700624
GCKR,0.8208933281384697,0.1791066718615304
IDI1,0.8208932463253977,0.17910675367460227
LPP-AS2,0.820860117466222,0.179139882533778
ZBED1,-0.820589915220238,0.17941008477976195
PKP2,0.8205806232479159,0.17941937675208397
TCAF2,0.820280314245071,0.17971968575492903
CASP2,-0.8200391670173615,0.17996083298263854
VSTM2B,0.8199159608436656,0.18008403915633453
MARK3P3,0.8199157036482988,0.1800842963517013
TMEM139,0.8196721378899713,0.18032786211002882
TMDD1,-0.8193446730086902,0.18065532699130982
S100A16,-0.8191215217864799,0.1808784782135202
CNR1,0.8189999653781278,0.18100003462187209
TBC1D8B,0.8184691650139804,0.18153083498601963
ITGA5,0.8180271325403137,0.18197286745968633
GRB10,0.8179108455591707,0.1820891544408294
CAPN11,-0.8177735817325219,0.18222641826747799
ARHGDIB,-0.817574014213856,0.1824259857861441
MRPL35P2,-0.8175712396384203,0.18242876036157973
C2CD4B,-0.8175550957593443,0.18244490424065574
TP53TG5,-0.8175437992512876,0.1824562007487125
ADRB1,0.8174108268705302,0.18258917312946976
CLIC3,-0.8167161345895722,0.18328386541042785
LINC02269,0.8166820985163415,0.18331790148365856
HMX3,-0.8161030147674717,0.1838969852325283
LRIT3,0.8160655243678875,0.18393447563211263
PHOX2B-AS1,0.8159780734385798,0.18402192656142025
RAB33A,-0.8158851842805037,0.18411481571949628
RBL2,0.8156716907708674,0.18432830922913257
ABCA12,0.8156578258159016,0.18434217418409826
DNMBP,-0.8155404205465957,0.1844595794534043
PHYHD1,-0.8152823140633654,0.18471768593663462
SLC16A4,-0.8150247643801476,0.1849752356198524
RPS6KA6,0.815021218734515,0.18497878126548484
LCN15,-0.8148943121307332,0.18510568786926695
COQ9,0.8148267511734664,0.18517324882653363
DDN-AS1,-0.8147649623111974,0.18523503768880256
PCLO,0.8146685803863021,0.18533141961369792
SLC35F1,0.8145846997064383,0.18541530029356168
MT-TS2,0.8145574864367665,0.18544251356323338
FSD1,-0.814437851461454,0.1855621485385459
TULP3,0.8142936650980357,0.1857063349019643
PKM,0.8142844448292323,0.18571555517076765
CCDC85A,0.8137165531048105,0.1862834468951895
OR2W6P,-0.8137115411267493,0.18628845887325074
KLHL15,0.8136480199219212,0.18635198007807885
LY86,0.8135246288245439,0.1864753711754561
TNNI2,0.813363743787537,0.18663625621246305
CFAP221,0.8133000633894265,0.1866999366105735
CFAP57,0.8131576406441223,0.18684235935587767
KCTD3,0.8130993582275234,0.18690064177247656
TRPV4,0.813000236562732,0.18699976343726799
ATP2A1,0.8128919695830255,0.18710803041697455
NKIRAS2,0.8128453295718139,0.18715467042818612
EPN3,-0.8127034184728618,0.18729658152713835
USP32P1,0.8126939237974279,0.18730607620257222
CNTNAP2,0.8125774419037208,0.18742255809627917
CEP85,-0.8124202376976543,0.18757976230234563
PDE8B,0.8124184318017201,0.18758156819827976
C6orf201,0.812404435836863,0.18759556416313705
CDK13,-0.8121871869902949,0.18781281300970498
ZNF571-AS1,0.8121817115194454,0.1878182884805546
TMEM167B,-0.8120788885229409,0.18792111147705914
AKNA,-0.8120088675631958,0.1879911324368042
CAMK2A,-0.8118022035202747,0.18819779647972545
ZNF681,0.8116522423086523,0.1883477576913477
MEST,0.8115051478089308,0.1884948521910692
IRF7,-0.8113074492112221,0.18869255078877778
TMEM50B,-0.8111206220873514,0.18887937791264875
NAALADL1,-0.8111074316582048,0.18889256834179524
CNTNAP3P1,0.8110436079702432,0.18895639202975678
EMC8,0.8109971377373812,0.18900286226261875
CSF1,-0.8108499710258195,0.18915002897418054
HS3ST2,0.8103694607489718,0.18963053925102824
CACNG5,0.8103111081920366,0.18968889180796333
FLRT2,0.8102161633343608,0.18978383666563925
S100A5,-0.8101818741870401,0.18981812581295987
CTH,-0.8101316801899894,0.18986831981001062
DLL4,-0.8097108553019384,0.19028914469806146
NUDT21,0.8094934928170245,0.19050650718297546
GABRG2,0.8093064232163293,0.1906935767836706
USP33,0.8092695290197802,0.19073047098021978
CCM2L,0.8091687308960223,0.19083126910397774
ACTG1,-0.8090795066913582,0.1909204933086417
EEF1A2,-0.8083498937371236,0.19165010626287637
LRRC34,-0.8082133785961276,0.19178662140387237
TMEM160,-0.8079538446627069,0.1920461553372932
LRRC59,0.8079195817636292,0.19208041823637068
CCDC74B,-0.8078207221763019,0.19217927782369815
EDIL3-DT,0.8076949839976455,0.1923050160023545
UCP1,0.8076579417025065,0.1923420582974935
LGR5,0.8074473119395043,0.19255268806049575
ST13P20,-0.8074135748042899,0.19258642519571012
GUSBP16,-0.8073732598441631,0.1926267401558368
MMUT,-0.8072579083586433,0.1927420916413567
PDLIM5,-0.8069940372920115,0.19300596270798853
CREBZF,-0.8069219496737595,0.19307805032624037
COMMD1,0.806557021441092,0.19344297855890802
XRCC6,0.8064751173855275,0.19352488261447265
MYO9A,-0.8064571966535459,0.19354280334645413
TOGARAM2,0.8064568180554887,0.19354318194451126
SNCAIP,0.8064031379459321,0.193596862054068
ERLIN1,-0.8060417892535899,0.19395821074640995
CYS1,0.8058927488437992,0.19410725115620076
CCN2,-0.8058827406945205,0.19411725930547963
SPIRE1,-0.8055897150213853,0.19441028497861468
ZNF587,-0.80542578766695,0.19457421233305006
MGAT4EP,0.8051882659752247,0.19481173402477525
PRMT8,0.8051348625298029,0.19486513747019707
ZC3H3,0.8051035759514723,0.1948964240485278
LINC01012,0.805101085796035,0.194898914203965
LARGE2,-0.805004299571703,0.19499570042829695
PPP3R1,0.8048819615665532,0.19511803843344677
PTGES3P2,-0.8045963381902161,0.19540366180978386
AKAP5,-0.8039199766904483,0.19608002330955165
OGDHL,0.8037568015964516,0.19624319840354842
CDK2AP2,-0.8036782921293613,0.19632170787063874
METTL16,0.8033991580387801,0.19660084196121996
YBX1P4,-0.8032589641157437,0.1967410358842563
SLC39A14,-0.8031581878180726,0.19684181218192753
NOVA1-DT,0.8030917610539194,0.19690823894608056
CYSLTR2,0.803077037458111,0.19692296254188912
EXD2,-0.8029593680925731,0.19704063190742693
SYT11,-0.8029141688887553,0.19708583111124467
NRBF2P6,-0.8029033374785585,0.19709666252144142
H4C11,-0.8025599441487672,0.1974400558512328
IGF1R,-0.8023091091293253,0.1976908908706747
CTNNB1,-0.8022883596052339,0.19771164039476607
C1QL3,-0.8021577972046098,0.19784220279539033
ADORA1,-0.8020693977806862,0.1979306022193139
ZNF805,-0.8020420682056266,0.19795793179437338
ST8SIA5,0.8020038440012383,0.19799615599876175
RAB11B,-0.801877756189214,0.19812224381078591
MTHFR,-0.8017123204689217,0.19828767953107818
CACNG1,0.801658091051243,0.19834190894875703
BNIP3P40,-0.8015609947328195,0.1984390052671805
CALCRL,0.8015461561054139,0.19845384389458598
SERF2,-0.8015307031054767,0.19846929689452342
S100A10,0.8012983396190394,0.1987016603809606
BRWD1-AS1,0.8010897120376831,0.1989102879623168
ACAP3,-0.8010682386010701,0.19893176139892987
SPOCD1,-0.8010310619392704,0.19896893806072957
DCT,-0.8006917136899452,0.19930828631005482
ALPK1,0.8006391375396711,0.1993608624603289
OSGEP,0.8005433624446847,0.19945663755531529
PKP3,-0.8005301780872328,0.1994698219127673
SERHL,-0.8003401941196904,0.19965980588030963
BRPF3-AS1,0.8002756287513847,0.1997243712486152
PRDX6,-0.8002237169659153,0.19977628303408457
TSKU-AS1,-0.800036039279048,0.19996396072095202
IQCE,0.7999043681513982,0.2000956318486018
FAM13A,0.799655554090815,0.200344445909185
DYNLT4,-0.7995914751598511,0.20040852484014904
SLC17A7,0.79949076524932,0.20050923475068005
MYH1,0.7991468004019107,0.20085319959808934
ZEB2-AS1,-0.798766515707946,0.201233484292054
RNU6-705P,-0.798665245682846,0.20133475431715397
ATP5MF,0.7986608223445815,0.20133917765541853
YES1,0.7984418085415934,0.2015581914584066
DLX2,0.7982341337381642,0.2017658662618358
VCP,-0.7979480169103124,0.20205198308968764
KCTD13,0.7978575333755642,0.2021424666244358
ARAP1-AS2,-0.7973667082837556,0.20263329171624456
HCG11,-0.7972773263979002,0.20272267360209995
KLHL17,-0.797218407725639,0.202781592274361
SPON2,0.796962249830462,0.20303775016953796
LINC00601,-0.7969023257525918,0.2030976742474082
KIF20B,0.7968500517825381,0.2031499482174619
LINC01182,0.7966343317792813,0.20336566822071855
ACO1,0.7963906721817753,0.20360932781822472
RPL22,-0.7962489083668424,0.20375109163315752
PCDHA11,0.7961767879627377,0.20382321203726228
B3GALT9,-0.7961254661572382,0.20387453384276188
PSMG2,0.7960553817727292,0.20394461822727084
LINC01168,0.7960383717673691,0.20396162823263086
CHMP1B,0.7959998746947483,0.2040001253052517
PEAK1,0.7959747315750859,0.20402526842491397
STT3B,-0.79583516550119,0.20416483449881007
LURAP1L-AS1,-0.7956346899772444,0.2043653100227556
KLF14,0.7956024754076227,0.20439752459237726
GTF3C2,0.795587927987966,0.20441207201203415
H3C7,-0.7954337273382596,0.20456627266174054
NTN4,0.7953541363079519,0.20464586369204807
MTCO3P15,0.7953170170169968,0.20468298298300325
DDX19A,-0.7953135076371485,0.20468649236285152
SMG1P7,0.7950463264262579,0.20495367357374206
SYT9,0.7949280461147484,0.20507195388525146
SLC25A44,-0.7942067228152122,0.2057932771847879
TP53BP1,0.7941217596825512,0.20587824031744884
MT-ND6,-0.7940755942409827,0.20592440575901727
MTG1,-0.794075437516067,0.20592456248393298
SLC66A2,0.7940646538862607,0.2059353461137392
EIF6,-0.7938003221595441,0.206199677840456
CLIC2,0.7934842041392747,0.20651579586072533
SLC35A5,0.7934613738689996,0.2065386261310005
NEXN,0.7934227905382425,0.2065772094617575
BMPR1B-DT,0.793410418894086,0.20658958110591397
LINC01703,0.7933122876906176,0.20668771230938243
CCDC170,0.7932429461666919,0.2067570538333081
PACERR,0.7931493906464752,0.20685060935352473
CELF2,0.7930646649765274,0.2069353350234726
CLMAT3,-0.7930119885921558,0.20698801140784417
RALBP1,-0.7929166529518185,0.20708334704818165
ANKRD36B,-0.792793442482518,0.20720655751748196
RANBP2,0.7927881086482053,0.20721189135179463
EBF4,0.7927801798793458,0.20721982012065432
FCRLB,0.7926715383448376,0.2073284616551625
LINC00310,0.7925849944641754,0.2074150055358246
NCAPD2,-0.7922793522079673,0.2077206477920326
GRIN3B,0.7919217467038489,0.20807825329615115
RELL1,0.7918708218284329,0.20812917817156706
TMEM271,-0.7918271662873363,0.2081728337126636
CALM2,-0.7917776855024199,0.2082223144975801
LINC00552,0.7915014102789739,0.20849858972102608
ALDH9A1,-0.7913570953018624,0.2086429046981375
LINC02082,0.7909115597009885,0.2090884402990114
FKBP1B,-0.7908782956706302,0.20912170432936983
CIAPIN1,0.7905755516072581,0.20942444839274188
SLC48A1,-0.7905255139440238,0.20947448605597607
TLX1,0.7899061124075051,0.21009388759249492
PLXNB2,-0.7895725301670479,0.21042746983295224
MAGEA9B,-0.7895106232334066,0.2104893767665934
PAPSS2,0.7894331889593639,0.21056681104063601
KPNB1,-0.7893715212227334,0.21062847877726654
IRAG1,0.789342121400118,0.21065787859988205
DRAM1,0.7893018117008669,0.210698188299133
GCNT1,0.7892644688932617,0.21073553110673826
GCAWKR,-0.7891839342023046,0.2108160657976954
STX11,0.789044688839116,0.21095531116088395
LCP1,-0.7890241157350116,0.21097588426498826
HTR2C,-0.788989598940733,0.21101040105926705
NPM1P13,0.788966115396421,0.21103388460357886
ZNF503-AS2,0.7889263351999085,0.2110736648000915
CACNA1C,0.7889163306819146,0.2110836693180853
ACTR3C,0.7886642731767392,0.21133572682326074
AVPI1,-0.7885757578435455,0.2114242421564545
LINC01004,0.7883833215184719,0.2116166784815281
HIGD1C,-0.7883616641396083,0.2116383358603917
PPP1CA,0.7882441423427969,0.21175585765720317
TESC,0.7882241090039098,0.21177589099609007
COG2,-0.7880558680181066,0.21194413198189332
ENPP1,0.7880468655843605,0.21195313441563934
UST,0.7880352158017131,0.2119647841982868
MAN2B1,0.7879013243796746,0.21209867562032536
C6orf132,-0.787782092729571,0.21221790727042888
AMN1,0.7877707522844535,0.21222924771554652
LINC02649,0.7873793241607169,0.212620675839283
SFXN4,-0.7873423840543597,0.21265761594564037
SHROOM2,0.7872428224703193,0.2127571775296806
SCTR,-0.7872039814794889,0.2127960185205111
ATP6V1FNB,-0.7867963299789509,0.21320367002104912
SLC51B,-0.7867647425038203,0.21323525749617955
POMGNT2,0.7867409215335218,0.21325907846647807
MAMLD1,0.7866518626015485,0.2133481373984516
DLG4,0.7865277735589702,0.2134722264410298
ZNF773,0.7864085889820676,0.21359141101793244
MRPL37,-0.7862415528240889,0.21375844717591108
MTND4P28,0.7858666227053054,0.2141333772946945
HLX,-0.7857348984628028,0.21426510153719724
PABPC1L,-0.7855930350388811,0.21440696496111888
NUP107,-0.7854187004582298,0.2145812995417702
AMOTL2,0.7852299961758251,0.21477000382417488
RPS6KB1,-0.7849717021483928,0.21502829785160715
IFITM2,-0.7849445176365374,0.2150554823634625
FZD8,0.7849280167937818,0.21507198320621823
LINC00304,0.7848986170410548,0.2151013829589452
LAMP5,-0.7848253755612951,0.21517462443870494
RAP1GAP,0.7843491634999409,0.21565083650005912
MEMO1,-0.7841985267704793,0.2158014732295208
GUF1,0.7839097331996754,0.21609026680032462
MARCHF11-AS1,0.7835856850671826,0.2164143149328175
PCDH17,0.7835808123569026,0.21641918764309742
PRDX1P1,0.7833707879698767,0.21662921203012342
ADAMTS12,0.7831586790198373,0.21684132098016273
NEK6,0.7830369512984534,0.2169630487015466
HS3ST1,0.7827639318014268,0.21723606819857322
SSX2,0.7826788683120234,0.21732113168797662
HS6ST1,-0.7826577782864863,0.2173422217135137
LDHAL6A,-0.7823901962962998,0.2176098037037002
TDH,0.7823324135410327,0.21766758645896722
RCN2,0.782258814454852,0.21774118554514788
RPH3A,0.7821825959035198,0.2178174040964802
TMEM59,-0.7817338438432866,0.2182661561567134
TNC,0.7817317382256898,0.21826826177431036
LINC02037,-0.7816688461767497,0.2183311538232502
SRI-AS1,-0.7816635869803633,0.21833641301963658
CFAP161,0.7815189201606032,0.2184810798393968
MRTO4,-0.7813598719354795,0.2186401280645205
HSD11B1-AS1,0.7813416728764296,0.21865832712357047
ETV6,-0.7812676138044709,0.21873238619552904
FBXO27,0.7811597191097401,0.21884028089025986
NEB,0.7810920863491145,0.21890791365088536
IMPDH2,-0.7810069998676706,0.21899300013232947
PCDHA2,0.7809235667699881,0.2190764332300119
SLC2A6,-0.7809143907832121,0.21908560921678788
SGTA,-0.7807648029183558,0.21923519708164418
RGS9BP,0.7807597821541168,0.2192402178458832
PIP4K2A,0.7806426592845315,0.21935734071546853
RN7SL219P,-0.7804577893955312,0.21954221060446866
APLP1,-0.7803982261518674,0.21960177384813262
MIR17HG,-0.7800555693185954,0.21994443068140468
DCUN1D5,0.7797496887041315,0.22025031129586847
PRRG3,0.7797132731663233,0.22028672683367656
MAGEA4-AS1,0.7794543242506097,0.2205456757493902
GATA2,-0.778731996560302,0.2212680034396981
HSPA12B,-0.7786935836083695,0.2213064163916305
SHANK3,0.7784981617997692,0.22150183820023095
FLNB,-0.7780720657424001,0.22192793425759993
CMKLR2,-0.7779606321474092,0.2220393678525907
YRDC,-0.7777805283964175,0.22221947160358235
NSF,0.7776650151227731,0.22233498487722692
NOX5,-0.7775946226081003,0.2224053773918997
HTATSF1P2,-0.7774283885866234,0.22257161141337667
MFHAS1,-0.7773759423320122,0.22262405766798787
EDN3,0.777189774608603,0.22281022539139705
SCML4,0.7769678079798903,0.2230321920201097
ALG9,-0.7768085843448483,0.22319141565515155
ELAPOR2,0.7767633927447715,0.22323660725522854
GABRA2,0.7763363676704932,0.2236636323295067
FILIP1L,-0.7761534992038905,0.22384650079610946
SYNDIG1,0.7760661617742205,0.2239338382257796
ADH6,0.7760075275420919,0.2239924724579081
CASP8AP2,-0.77584471540041,0.22415528459959
ELOVL6,-0.7757084646765476,0.22429153532345225
SCUBE1,0.7756997056228049,0.224300294377195
BRD1,0.7756119029443684,0.22438809705563156
CD14,-0.7752937051813842,0.22470629481861581
LMO3,0.7751729338973538,0.22482706610264636
MTMR11,-0.7750974490830747,0.22490255091692535
C11orf24,0.77496174425829,0.2250382557417101
LINC02739,-0.7747662012936616,0.22523379870633842
HS6ST3,0.774587499524547,0.22541250047545303
C7orf31,0.7742645458310253,0.22573545416897467
KLHDC7A,-0.7736403576330814,0.22635964236691875
THSD7A,0.7732650833499833,0.22673491665001677
TEX19,-0.7732187369449958,0.22678126305500435
CHD1L,-0.7731702869167367,0.22682971308326327
H4C14,-0.7728080455850987,0.22719195441490125
STAT4,-0.7727820705091712,0.22721792949082875
PWWP3A,-0.7722613702128168,0.2277386297871833
MIR5587,0.771966830047122,0.22803316995287792
ARL1,0.7719553479646637,0.2280446520353363
BLOC1S2,-0.7718859253423295,0.22811407465767042
CAT,0.7717005536045366,0.2282994463954635
APTR,-0.7716915648236462,0.2283084351763538
CDS2,-0.7714142479465697,0.22858575205343046
RSF1,-0.7713185387504269,0.22868146124957311
INTS8,0.7713043967463807,0.22869560325361915
BAGE2,0.771256627985258,0.22874337201474204
CD27,-0.7711334919727367,0.22886650802726338
FBXO38-DT,0.7705918751097187,0.22940812489028128
METTL7B,0.7702466701335879,0.22975332986641206
RNA5SP450,0.7702275683026018,0.22977243169739836
MAGOHB,-0.7702074441212274,0.22979255587877256
DSCC1,-0.7702024827902335,0.2297975172097666
BAMBI,-0.7701645068891853,0.22983549311081486
LINC01297,0.770006499966049,0.22999350003395103
SCG5,-0.7699877459468366,0.23001225405316328
PAK6,0.7699292680859897,0.23007073191401028
TNFRSF11A,0.7698273558671542,0.23017264413284577
SMIM2-AS1,0.769711834487478,0.23028816551252196
ZC3H12A,0.769667359382573,0.23033264061742686
FHIT,0.7695202486833661,0.2304797513166339
LINC02348,0.769453647440025,0.2305463525599749
HDAC5,-0.7693624822078018,0.2306375177921982
ST18,0.7692062303173246,0.2307937696826754
RAB6B,0.7690766927356143,0.2309233072643857
TGIF2LX,-0.7689477491900302,0.23105225080996972
PFKP,0.7688808957779941,0.23111910422200577
EPB41L5,-0.7685247974992883,0.23147520250071185
TMEM154,-0.7682994261331804,0.23170057386681964
IQCH,0.7680133506098192,0.23198664939018077
EVA1A,0.7679346155637595,0.23206538443624058
NAV2-AS6,-0.7678697531890557,0.2321302468109443
MAD1L1,0.7677654427174123,0.23223455728258768
CACNA1A,0.7674423620775284,0.23255763792247164
ZSWIM2,-0.7673629655048926,0.23263703449510742
OR7D2,0.7673524770410868,0.2326475229589131
PCAT14,-0.7668718528854117,0.2331281471145883
TMEM220-AS1,0.7668252008800541,0.23317479911994576
RP9P,-0.7667890523926824,0.23321094760731764
FZD5,0.7664486142601838,0.23355138573981615
PTPRN2,0.7661443386105209,0.2338556613894791
SIRT1,0.7661135415570051,0.23388645844299494
DMTN,0.7661067968220601,0.23389320317793993
FRK,0.766002603341983,0.2339973966580171
LGI3,0.7658299739783182,0.2341700260216819
PLCXD3,-0.7651370999768796,0.23486290002312038
H4C8,0.7650532671466207,0.2349467328533792
RUNX1,0.7649366943835612,0.23506330561643884
TMSB4XP8,-0.764587058782249,0.23541294121775103
PCDHB9,0.7645540180775554,0.2354459819224446
TRPV2,-0.7644576669325299,0.2355423330674702
RAB3A,-0.7644167776914615,0.23558322230853834
SERBP1P1,0.7641635946386476,0.23583640536135242
ARL17A,-0.7641617315356195,0.2358382684643805
LEAP2,-0.7638634455105693,0.23613655448943072
OR2L2,0.763787648751382,0.23621235124861784
TP73-AS3,-0.7635114931375211,0.2364885068624789
SMPDL3A,0.7632619528841745,0.23673804711582536
CNTN6,0.7632395144564111,0.23676048554358875
LONP1,-0.7632300946516996,0.23676990534830056
EXOC4,-0.7631097861827664,0.23689021381723352
PIK3CD,0.762889284229407,0.23711071577059295
AKR7L,-0.7628035068890311,0.2371964931109689
DOK1,-0.7627732560898102,0.23722674391018983
RPL5P12,0.7626407288346218,0.23735927116537825
LINC00608,-0.7625196770134672,0.23748032298653277
GPM6B,0.762454440040264,0.23754555995973603
ZDHHC3,-0.7623704053551672,0.2376295946448328
MORF4L2-AS1,0.7623247466450692,0.23767525335493067
AMZ2P1,-0.7620279095459397,0.23797209045406031
C16orf91,0.7620242654713266,0.2379757345286735
RHBDL2,0.761824470089326,0.23817552991067403
DTX4,0.7617701687309341,0.23822983126906605
SCIN,0.7617610421248144,0.23823895787518556
ADGRE2,0.76174097755083,0.23825902244916985
FBP1,0.7613762338426903,0.23862376615730962
TMEM181,-0.7613091429311402,0.23869085706885995
NR1H3,-0.7612249081832638,0.23877509181673617
ICOSLG,0.7611035525138028,0.2388964474861972
COL23A1,0.7608735290052773,0.23912647099472273
CACNA1G,0.7608580165981239,0.23914198340187598
HSD3B7,0.7608178090461455,0.2391821909538545
